0.0,0.7557691764276967,1.5601060043431343,4.671782102890091,6.11465426622913,1.416152496983679,3.7065211535515545,3.8056004604202704,5.101793993295278,6.017131564275071,5.760574661412614,6.33263323076108,7.813962861125803,7.81609396506016,9.998962244215436,9.255564917928508,10.83927472000433,8.982719314390435,6.029960366994663,3.942861664272514,3.581714608430394
0.7557691764276967,0.0,1.889688847269297,5.0274176459516475,6.448588514456527,2.0877305185650075,4.209325841221419,4.4004704641878405,5.710204005658493,6.551469654076585,6.437692444500266,6.957908726616873,8.445794166733195,8.486718974550403,10.602784990256243,9.898744431919983,11.518746473401876,9.726262911502593,6.763486269746622,4.107738640710886,3.815503727767445
1.5601060043431343,1.889688847269297,0.0,3.148266235484431,4.581431082535153,1.0862976898573034,2.3609367428850696,2.6736085522292137,3.9744597254286087,4.707311427941729,4.860000047450369,5.235916165973069,6.722243800876628,6.8571079083059825,8.819446191729867,8.188934257422268,9.892641600935827,8.452472201490428,6.25199059258859,2.399769781411227,2.02259366987428
4.671782102890091,5.0274176459516475,3.148266235484431,0.0,1.4456903977380184,3.556195231972014,1.3704324678329145,1.986558178354768,2.3286788900943853,2.1677293506461264,3.54510981506494,3.260777621714182,4.518632115086231,4.977389705793362,6.251496919658721,5.91727750116309,7.793588453001514,7.390479041331808,7.007300501734159,1.4481010284230387,1.3724509910912706
6.11465426622913,6.448588514456527,4.581431082535153,1.4456903977380184,0.0,4.991388063440631,2.6873177237317445,3.1379225062705123,2.8929744788510527,2.0479017359849516,3.9701880216516385,3.3188685872212074,4.187580846728615,4.834031459579802,5.483644240896694,5.408249751617784,7.3117727907157,7.544658226237815,7.942949025409565,2.55689654846169,2.679941946851938
1.416152496983679,2.0877305185650075,1.0862976898573034,3.556195231972014,4.991388063440631,0.0,2.410446662506423,2.4103342329706856,3.6936625727894796,4.654526015511794,4.353543151150848,4.918083209992422,6.398142163278428,6.406355673030818,8.588135595595746,7.839560695799149,9.434638741641796,7.697981006846086,5.19922627624647,3.1991395922376236,2.745320593130786
3.7065211535515545,4.209325841221419,2.3609367428850696,1.3704324678329145,2.6873177237317445,2.410446662506423,0.0,0.7301981923749794,1.738008664298302,2.3473806473889964,2.8411873043761138,2.9703798469130773,4.430478412815058,4.671252939144798,6.471582735254985,5.897661469725625,7.6694700747404845,6.6910682851125864,5.7311646106860294,2.005023109634819,1.5899311609306566
3.8056004604202704,4.4004704641878405,2.6736085522292137,1.986558178354768,3.1379225062705123,2.4103342329706856,0.7301981923749794,0.0,1.3119087477187847,2.2681170805146462,2.2424413249633903,2.5692930605472024,4.058684031595756,4.189597788917143,6.203022800175727,5.5218802169039405,7.221562792398838,6.033212085187064,5.033922047511818,2.7319615947401545,2.3036433743227103
5.101793993295278,5.710204005658493,3.9744597254286087,2.3286788900943853,2.8929744788510527,3.6936625727894796,1.738008664298302,1.3119087477187847,0.0,1.240331304284369,1.2177322421231909,1.26147599614704,2.748905770686803,2.93418691949152,4.8977056479451075,4.214584728785326,5.944603651357195,5.085231681001273,5.087850097996108,3.545958015677044,3.221772861580905
6.017131564275071,6.551469654076585,4.707311427941729,2.1677293506461264,2.0479017359849516,4.654526015511794,2.3473806473889964,2.2681170805146462,1.240331304284369,0.0,2.010918904613507,1.2712556529379768,2.3536740553257003,2.8720366015484653,4.173522954738223,3.7538374303388844,5.625864169406664,5.503288696862062,6.229405283198043,3.60341049709247,3.4295571765840696
5.760574661412614,6.437692444500266,4.860000047450369,3.54510981506494,3.9701880216516385,4.353543151150848,2.8411873043761138,2.2424413249633903,1.2177322421231909,2.010918904613507,0.0,1.0232222617431315,2.201138659503175,2.057225061277928,4.450323559741607,3.5500700725462395,5.081247984944267,3.8779346416461777,4.306536496392063,4.742431722136494,4.392787712406583
6.33263323076108,6.957908726616873,5.235916165973069,3.260777621714182,3.3188685872212074,4.918083209992422,2.9703798469130773,2.5692930605472024,1.26147599614704,1.2712556529379768,1.0232222617431315,0.0,1.4896383193522937,1.7354280897683032,3.6790794541971796,2.9533619056794014,4.699351433798403,4.2356783926341395,5.312188685552109,4.623401598912245,4.359709161249136
7.813962861125803,8.445794166733195,6.722243800876628,4.518632115086231,4.187580846728615,6.398142163278428,4.430478412815058,4.058684031595756,2.748905770686803,2.3536740553257003,2.201138659503175,1.4896383193522937,0.0,0.8261373820353398,2.2500956818832996,1.4685097180366864,3.2828420307430703,3.678234674476281,6.02273587479866,5.943570301300742,5.733040966339512
7.81609396506016,8.486718974550403,6.8571079083059825,4.977389705793362,4.834031459579802,6.406355673030818,4.671252939144798,4.189597788917143,2.93418691949152,2.8720366015484653,2.057225061277928,1.7354280897683032,0.8261373820353398,0.0,2.6321046244352333,1.5671253453801806,3.0382569132032278,2.8651140597840055,5.390751398332734,6.356848814187308,6.094326891996738
9.998962244215436,10.602784990256243,8.819446191729867,6.251496919658721,5.483644240896694,8.588135595595746,6.471582735254985,6.203022800175727,4.8977056479451075,4.173522954738223,4.450323559741607,3.6790794541971796,2.2500956818832996,2.6321046244352333,0.0,1.1681720750510851,2.236341170683883,4.620020072738223,7.9885145034448986,7.69710030746383,7.579886670681338
9.255564917928508,9.898744431919983,8.188934257422268,5.91727750116309,5.408249751617784,7.839560695799149,5.897661469725625,5.5218802169039405,4.214584728785326,3.7538374303388844,3.5500700725462395,2.9533619056794014,1.4685097180366864,1.5671253453801806,1.1681720750510851,0.0,1.904711150101973,3.512358540186412,6.844339768904386,7.357130762866391,7.170646251423336
10.83927472000433,11.518746473401876,9.892641600935827,7.793588453001514,7.3117727907157,9.434638741641796,7.6694700747404845,7.221562792398838,5.944603651357195,5.625864169406664,5.081247984944267,4.699351433798403,3.2828420307430703,3.0382569132032278,2.236341170683883,1.904711150101973,0.0,3.3272596689313394,7.490175975198477,9.224608908402917,9.014631659968202
8.982719314390435,9.726262911502593,8.452472201490428,7.390479041331808,7.544658226237815,7.697981006846086,6.6910682851125864,6.033212085187064,5.085231681001273,5.503288696862062,3.8779346416461777,4.2356783926341395,3.678234674476281,2.8651140597840055,4.620020072738223,3.512358540186412,3.3272596689313394,0.0,4.39163395565369,8.620228351031821,8.26296780796134
6.029960366994663,6.763486269746622,6.25199059258859,7.007300501734159,7.942949025409565,5.19922627624647,5.7311646106860294,5.033922047511818,5.087850097996108,6.229405283198043,4.306536496392063,5.312188685552109,6.02273587479866,5.390751398332734,7.9885145034448986,6.844339768904386,7.490175975198477,4.39163395565369,0.0,7.622436417100628,7.1424591113703695
3.942861664272514,4.107738640710886,2.399769781411227,1.4481010284230387,2.55689654846169,3.1991395922376236,2.005023109634819,2.7319615947401545,3.545958015677044,3.60341049709247,4.742431722136494,4.623401598912245,5.943570301300742,6.356848814187308,7.69710030746383,7.357130762866391,9.224608908402917,8.620228351031821,7.622436417100628,0.0,0.4905646164185713
3.581714608430394,3.815503727767445,2.02259366987428,1.3724509910912706,2.679941946851938,2.745320593130786,1.5899311609306566,2.3036433743227103,3.221772861580905,3.4295571765840696,4.392787712406583,4.359709161249136,5.733040966339512,6.094326891996738,7.579886670681338,7.170646251423336,9.014631659968202,8.26296780796134,7.1424591113703695,0.4905646164185713,0.0
